LN46_0.75_1_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h,,LN46_0.75_2_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h,,LN46_0.75_3_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h,,LN46_0.75_4_0.5mL_s_0.5mL_Ti_4mL_H2O_DF10_24h,,
553.0185547,0.01423451398,553.0185547,0.01495437603,553.0185547,0.01526978891,553.0185547,0.01315847319,
552.0084229,0.01468720008,552.0084229,0.01561336406,552.0084229,0.01571461931,552.0084229,0.01342850178,
550.9979248,0.01515250094,550.9979248,0.01604911685,550.9979248,0.01609953679,550.9979248,0.01377869211,
549.9872437,0.01575171202,549.9872437,0.01700446568,549.9872437,0.01694349758,549.9872437,0.01452742796,
549.0137939,0.01606252044,549.0137939,0.01754109003,549.0137939,0.01734203473,549.0137939,0.01484003942,
548.0026855,0.01667079143,548.0026855,0.01794468239,548.0026855,0.01791419834,548.0026855,0.01551481523,
546.9912109,0.01711678877,546.9912109,0.01832134835,546.9912109,0.01848187484,546.9912109,0.01597928628,
546.0170898,0.01776243001,546.0170898,0.01911283284,546.0170898,0.0191412624,546.0170898,0.01663025655,
545.005188,0.01838523895,545.005188,0.02001902647,545.005188,0.01990865916,545.005188,0.0172095336,
543.993103,0.0189802777,543.993103,0.02058305778,543.993103,0.02062751912,543.993103,0.01780967787,
543.0182495,0.01950800419,543.0182495,0.02131796069,543.0182495,0.02105181478,543.0182495,0.0184611585,
542.0057373,0.02013910003,542.0057373,0.02185221389,542.0057373,0.0218239855,542.0057373,0.01889772527,
540.9928589,0.02090877853,540.9928589,0.0225820709,540.9928589,0.02258935198,540.9928589,0.01961426064,
540.017395,0.02167204209,540.017395,0.02371085994,540.017395,0.02344772406,540.017395,0.02028733306,
539.0040894,0.02236003429,539.0040894,0.02460197173,539.0040894,0.02438645624,539.0040894,0.02106249332,
537.9906006,0.02325203456,537.9906006,0.02540142648,537.9906006,0.02517936938,537.9906006,0.02185082622,
537.0144653,0.02392565832,537.0144653,0.02601616643,537.0144653,0.02595721744,537.0144653,0.0224507153,
536.0004272,0.024516562,536.0004272,0.02693179995,536.0004272,0.02648799308,536.0004272,0.02300792746,
534.9862061,0.02530724369,534.9862061,0.02804454602,534.9862061,0.02768837661,534.9862061,0.02425178885,
534.0093384,0.02623818442,534.0093384,0.02897758596,534.0093384,0.02855507284,534.0093384,0.02497020178,
532.9946899,0.02731008828,532.9946899,0.02991685085,532.9946899,0.02971137874,532.9946899,0.0258926712,
532.017395,0.027881274,532.017395,0.03064228781,532.017395,0.03031509928,532.017395,0.0265737623,
531.0022583,0.02897011489,531.0022583,0.03177275509,531.0022583,0.03143989667,531.0022583,0.02761435881,
529.9868774,0.02968912013,529.9868774,0.03276085481,529.9868774,0.03220947832,529.9868774,0.02847609855,
529.0089111,0.03065673262,529.0089111,0.03374770656,529.0089111,0.03348264471,529.0089111,0.02921779081,
527.993103,0.03188275173,527.993103,0.03503780067,527.993103,0.03467074782,527.993103,0.03048014827,
527.0147095,0.03281400353,527.0147095,0.03612711653,527.0147095,0.03557578102,527.0147095,0.03138321266,
525.9984131,0.03396153823,525.9984131,0.03731264174,525.9984131,0.03675326705,525.9984131,0.03243549541,
524.9818726,0.0348764807,524.9818726,0.03885595128,524.9818726,0.0382915847,524.9818726,0.03353359178,
524.0028076,0.0360959731,524.0028076,0.03985447064,524.0028076,0.03914742917,524.0028076,0.03447716683,
522.9858398,0.03710767254,522.9858398,0.04095970467,522.9858398,0.04057838023,522.9858398,0.03571012616,
522.0063477,0.03827029839,522.0063477,0.04230387509,522.0063477,0.04178491607,522.0063477,0.03669430688,
520.9889526,0.03967126831,520.9889526,0.04391663149,520.9889526,0.04328905419,520.9889526,0.03822958842,
520.0089722,0.04074200243,520.0089722,0.04506781325,520.0089722,0.04443602264,520.0089722,0.03928688169,
518.9910889,0.04164577276,518.9910889,0.04656874761,518.9910889,0.0456440486,518.9910889,0.04013906792,
518.0107422,0.04306246713,518.0107422,0.04747939482,518.0107422,0.04668267444,518.0107422,0.04144894332,
516.9924316,0.04456995428,516.9924316,0.04953970015,516.9924316,0.04868408665,516.9924316,0.04308510572,
516.0115967,0.04576860368,516.0115967,0.050909888,516.0115967,0.05002400652,516.0115967,0.04429960996,
514.9929199,0.04727629572,514.9929199,0.05256196484,514.9929199,0.05169178173,514.9929199,0.04570348933,
514.0116577,0.04906396195,514.0116577,0.05436792597,514.0116577,0.05331101641,514.0116577,0.04728114605,
512.9924927,0.05031270534,512.9924927,0.05579148605,512.9924927,0.05490294471,512.9924927,0.04860217497,
512.0108032,0.05179822072,512.0108032,0.0577018857,512.0108032,0.05661749467,512.0108032,0.05009401217,
510.9911499,0.05359183624,510.9911499,0.059380766,510.9911499,0.05845986307,510.9911499,0.05167641491,
510.0090637,0.05473081395,510.0090637,0.06080866978,510.0090637,0.05986791849,510.0090637,0.05299034342,
508.9889526,0.05646080896,508.9889526,0.06286560744,508.9889526,0.06166955456,508.9889526,0.05455191433,
508.0065002,0.05814084038,508.0065002,0.06468326598,508.0065002,0.06344235688,508.0065002,0.05613476783,
506.9859619,0.05977706984,506.9859619,0.06656039506,506.9859619,0.0653758347,506.9859619,0.05790843815,
506.0030518,0.06176838279,506.0030518,0.06863427162,506.0030518,0.06728694588,506.0030518,0.05953987315,
504.9821167,0.06346341968,504.9821167,0.07087480277,504.9821167,0.06939281523,504.9821167,0.06160422042,
503.9986877,0.06544468552,503.9986877,0.07285495102,503.9986877,0.07132855803,503.9986877,0.0634733662,
503.0151672,0.06709720939,503.0151672,0.07471034676,503.0151672,0.07315461338,503.0151672,0.06496921927,
501.9936218,0.06927092373,501.9936218,0.07731641084,501.9936218,0.07560992241,501.9936218,0.06717793643,
501.009613,0.07120450586,501.009613,0.07942090929,501.009613,0.07771695405,501.009613,0.0691280961,
499.9876099,0.07341134548,499.9876099,0.08176512271,499.9876099,0.08016424626,499.9876099,0.07124201953,
499.0032043,0.0754385069,499.0032043,0.08434439451,499.0032043,0.08246161044,499.0032043,0.07336684316,
498.0186157,0.07796658576,498.0186157,0.08671176434,498.0186157,0.08491965383,498.0186157,0.07561518997,
496.9960022,0.07971789688,496.9960022,0.08897396922,496.9960022,0.08707472682,496.9960022,0.07754198462,
496.0109253,0.08166775852,496.0109253,0.09109570086,496.0109253,0.08917118609,496.0109253,0.07926557213,
494.9878235,0.08398336172,494.9878235,0.09361508489,494.9878235,0.091676943,494.9878235,0.08164867014,
494.0023499,0.08641637862,494.0023499,0.09650728106,494.0023499,0.09453574568,494.0023499,0.08400641382,
493.0168152,0.08844694495,493.0168152,0.0988554135,493.0168152,0.09649897367,493.0168152,0.08597741276,
491.9930725,0.09099645168,491.9930725,0.1015663669,491.9930725,0.09931215644,491.9930725,0.08843965083,
491.007019,0.09292883426,491.007019,0.1038273051,491.007019,0.1015496179,491.007019,0.09038666636,
489.9829102,0.09561060369,489.9829102,0.1066788584,489.9829102,0.1044245288,489.9829102,0.09283364564,
488.9964294,0.09812608361,488.9964294,0.1096364185,488.9964294,0.1069303751,488.9964294,0.09530945122,
488.0098267,0.1005027518,488.0098267,0.1125283763,488.0098267,0.1097276881,488.0098267,0.09791006148,
486.9850159,0.1033001766,486.9850159,0.1152316928,486.9850159,0.112951383,486.9850159,0.1003146395,
485.9979553,0.1059037372,485.9979553,0.1182780191,485.9979553,0.1156342998,485.9979553,0.103147082,
485.0107117,0.1087860987,485.0107117,0.1215288565,485.0107117,0.1188538745,485.0107117,0.1058471501,
483.9853516,0.1109745577,483.9853516,0.1239541844,483.9853516,0.1211908907,483.9853516,0.1080520898,
482.9976501,0.1137941554,482.9976501,0.1269696653,482.9976501,0.1242681518,482.9976501,0.1106783375,
482.0098877,0.1166614369,482.0098877,0.1304805875,482.0098877,0.1273315251,482.0098877,0.1135405153,
480.9838257,0.1194405779,480.9838257,0.1334679425,480.9838257,0.130480051,480.9838257,0.1162443757,
479.9956055,0.1224544868,479.9956055,0.1368827373,479.9956055,0.1336325407,479.9956055,0.1193215549,
479.0071716,0.125132516,479.0071716,0.1399788707,479.0071716,0.1366859525,479.0071716,0.1219458878,
478.0185547,0.1283559501,478.0185547,0.1434360147,478.0185547,0.1399205923,478.0185547,0.1248835176,
476.9916382,0.1315249503,476.9916382,0.1469836384,476.9916382,0.1436470151,476.9916382,0.1282407045,
476.0026855,0.1346271187,476.0026855,0.1504597962,476.0026855,0.1469926089,476.0026855,0.1310958266,
475.0134277,0.1377076507,475.0134277,0.1540697515,475.0134277,0.1503444463,475.0134277,0.1342837811,
473.9859619,0.1410236806,473.9859619,0.1577912569,473.9859619,0.1539129168,473.9859619,0.1374434233,
472.9963989,0.1440443248,472.9963989,0.161095202,472.9963989,0.1571864784,472.9963989,0.1402078271,
472.0065308,0.1472418159,472.0065308,0.164516151,472.0065308,0.1609252393,472.0065308,0.1436020434,
471.0165405,0.150737524,471.0165405,0.168309629,471.0165405,0.1643389761,471.0165405,0.1466456652,
469.9882507,0.1540947109,469.9882507,0.1721900403,469.9882507,0.1681220531,469.9882507,0.1502871066,
468.9979248,0.1571926177,468.9979248,0.1759575009,468.9979248,0.1714950055,468.9979248,0.1533194929,
468.0073242,0.1604235917,468.0073242,0.1795418561,468.0073242,0.1751124561,468.0073242,0.1563842893,
467.016571,0.1637335569,467.016571,0.1829669774,467.016571,0.1786348373,467.016571,0.1596388817,
465.9875183,0.1670393348,465.9875183,0.1869769543,465.9875183,0.1824097633,465.9875183,0.1630737633,
464.9963379,0.1704754978,464.9963379,0.1909307688,464.9963379,0.1860850751,464.9963379,0.1663765311,
464.0050354,0.173714444,464.0050354,0.1944082081,464.0050354,0.1895876229,464.0050354,0.1695260257,
463.0134583,0.1775417477,463.0134583,0.1989171356,463.0134583,0.1938826144,463.0134583,0.1733466983,
461.9835815,0.1810656935,461.9835815,0.2025278807,461.9835815,0.1974615604,461.9835815,0.1764990687,
460.9916382,0.1843890101,460.9916382,0.2065224499,460.9916382,0.2012154162,460.9916382,0.1798058897,
459.9995728,0.1879520714,459.9995728,0.2103898823,459.9995728,0.2050253153,459.9995728,0.1834097356,
459.0072327,0.1909806281,459.0072327,0.2137340009,459.0072327,0.2083099633,459.0072327,0.1862348169,
458.0147705,0.1950394809,458.0147705,0.2181710601,458.0147705,0.2127788365,458.0147705,0.1902596951,
456.9839172,0.1985181719,456.9839172,0.2222602516,456.9839172,0.2166778594,456.9839172,0.1937172264,
455.9910889,0.2020057142,455.9910889,0.2262086421,455.9910889,0.2202718705,455.9910889,0.1967936158,
454.9979858,0.2058158964,454.9979858,0.2301233411,454.9979858,0.2243902236,454.9979858,0.2006836087,
454.0047913,0.2090198845,454.0047913,0.2342136651,454.0047913,0.2279895991,454.0047913,0.2041927576,
453.0114136,0.2127540261,453.0114136,0.238494873,453.0114136,0.2320597768,453.0114136,0.2077325732,
452.0177917,0.2164717764,452.0177917,0.2422594726,452.0177917,0.2359789163,452.0177917,0.2111362815,
450.9857788,0.220000878,450.9857788,0.2463523597,450.9857788,0.2399413437,450.9857788,0.2146363705,
449.9918213,0.2234426886,449.9918213,0.2503194511,449.9918213,0.2436693013,449.9918213,0.2180620432,
448.9976501,0.2274338007,448.9976501,0.2544442713,448.9976501,0.2478475124,448.9976501,0.2218818665,
448.0032959,0.2308508605,448.0032959,0.2585693896,448.0032959,0.2516249716,448.0032959,0.225314334,
447.0087585,0.2345319986,447.0087585,0.2626250386,447.0087585,0.2555652559,447.0087585,0.2288331538,
446.0140381,0.2379143536,446.0140381,0.2662950158,446.0140381,0.2593615949,446.0140381,0.2320589423,
444.9808655,0.2413294911,444.9808655,0.2701582909,444.9808655,0.2630823255,444.9808655,0.2355307788,
443.9857788,0.2447370738,443.9857788,0.2739611864,443.9857788,0.26664114,443.9857788,0.2389113009,
442.9905701,0.2483663857,442.9905701,0.2783561647,442.9905701,0.2709241807,442.9905701,0.2425729483,
441.9951477,0.251571238,441.9951477,0.2820442319,441.9951477,0.2744425535,441.9951477,0.2456631809,
440.9995117,0.2547419965,440.9995117,0.2856002152,440.9995117,0.2780712545,440.9995117,0.2488391846,
440.0036926,0.2580219507,440.0036926,0.2890171409,440.0036926,0.2814308107,440.0036926,0.2519531548,
439.0077515,0.2612441182,439.0077515,0.292642504,439.0077515,0.2846969664,439.0077515,0.2549722493,
438.0115662,0.2648128271,438.0115662,0.2965594828,438.0115662,0.2887117267,438.0115662,0.2585387826,
437.0152283,0.2677420974,437.0152283,0.2998749912,437.0152283,0.2916778028,437.0152283,0.2612295747,
436.0187378,0.2710543275,436.0187378,0.3036767244,436.0187378,0.2952329218,436.0187378,0.2646416426,
434.9837036,0.2738381326,434.9837036,0.3066592216,434.9837036,0.2983877957,434.9837036,0.2671759129,
433.9868469,0.2768495381,433.9868469,0.3102445602,433.9868469,0.3017104268,433.9868469,0.2703169286,
432.9897461,0.2799228132,432.9897461,0.3133424819,432.9897461,0.3049069643,432.9897461,0.2730256617,
431.9925232,0.2826843858,431.9925232,0.3167364597,431.9925232,0.3081014752,431.9925232,0.2761224806,
430.9951477,0.2857177258,430.9951477,0.3199699819,430.9951477,0.3112281263,430.9951477,0.2787238359,
429.9975586,0.2883162498,429.9975586,0.3232577145,429.9975586,0.3140106201,429.9975586,0.2814824283,
428.9997559,0.2907493412,428.9997559,0.3259113133,428.9997559,0.3168231249,428.9997559,0.2839559019,
428.0018921,0.2933153212,428.0018921,0.3288996816,428.0018921,0.3196913302,428.0018921,0.2863636017,
427.0037537,0.2960377038,427.0037537,0.3319323957,427.0037537,0.3227050304,427.0037537,0.2892899811,
426.0054626,0.2985005081,426.0054626,0.3347276747,426.0054626,0.3255364597,426.0054626,0.2916844487,
425.0070496,0.3007388115,425.0070496,0.3369943798,425.0070496,0.3274219036,425.0070496,0.2935376465,
424.0084229,0.3031083643,424.0084229,0.3396907151,424.0084229,0.3303404152,424.0084229,0.295984,
423.0095825,0.3052938879,423.0095825,0.3421036899,423.0095825,0.3325380385,423.0095825,0.2981248796,
422.0106506,0.3071159422,422.0106506,0.3443734646,422.0106506,0.3346094787,422.0106506,0.2998940647,
421.0115051,0.3091653287,421.0115051,0.3465108573,421.0115051,0.3368343711,421.0115051,0.3019296825,
420.0121765,0.3108403087,420.0121765,0.3484227061,420.0121765,0.3388359845,420.0121765,0.303556174,
419.0126648,0.3127471507,419.0126648,0.3504391015,419.0126648,0.3407249451,419.0126648,0.305238992,
418.013031,0.3140569627,418.013031,0.3519053161,418.013031,0.3420672417,418.013031,0.3066520989,
417.0132446,0.31584692,417.0132446,0.3537252843,417.0132446,0.3436709344,417.0132446,0.3082826734,
416.0131836,0.3172903657,416.0131836,0.3555149436,416.0131836,0.3454557061,416.0131836,0.3096532524,
415.013031,0.318362534,415.013031,0.357159555,415.013031,0.3467205465,415.013031,0.3109002411,
414.0127258,0.319349587,414.0127258,0.3581047356,414.0127258,0.3477554917,414.0127258,0.3115787804,
413.0122375,0.3206664622,413.0122375,0.3591805696,413.0122375,0.3487299681,413.0122375,0.3130301237,
412.0115051,0.3210081756,412.0115051,0.359773308,412.0115051,0.3495362699,412.0115051,0.3135287762,
411.0106812,0.3219384551,411.0106812,0.3607206345,411.0106812,0.3501712978,411.0106812,0.3142861724,
410.0097046,0.3225777447,410.0097046,0.3615942597,410.0097046,0.3511819243,410.0097046,0.3148272634,
409.0085449,0.3230121732,409.0085449,0.3619078398,409.0085449,0.3515835702,409.0085449,0.3151187301,
408.0071716,0.3232621849,408.0071716,0.3626277149,408.0071716,0.3519670963,408.0071716,0.3159759939,
407.0056763,0.323802948,407.0056763,0.3629433811,407.0056763,0.3522547781,407.0056763,0.3160069287,
406.0040283,0.3235072494,406.0040283,0.3627799749,406.0040283,0.3522258997,406.0040283,0.3161258698,
405.0021362,0.3237028718,405.0021362,0.3627854884,405.0021362,0.3523031175,405.0021362,0.3161585629,
404.0001526,0.3238880336,404.0001526,0.3628079295,404.0001526,0.3524866998,404.0001526,0.3161120713,
402.9979858,0.3233901262,402.9979858,0.3624768257,402.9979858,0.3518945277,402.9979858,0.3158251047,
401.9956665,0.3230845928,401.9956665,0.361841619,401.9956665,0.3512067497,401.9956665,0.3154060245,
400.9931641,0.3228254318,400.9931641,0.3615113497,400.9931641,0.3510811031,400.9931641,0.3151026368,
399.9904785,0.3219567239,399.9904785,0.360609591,399.9904785,0.3500216603,399.9904785,0.3144929409,
398.9876709,0.3212454617,398.9876709,0.3597199023,398.9876709,0.3491536975,398.9876709,0.3138171136,
397.9846802,0.3207260966,397.9846802,0.3590033054,397.9846802,0.3487041295,397.9846802,0.313100785,
396.9815369,0.3196216524,396.9815369,0.3579286039,396.9815369,0.3474811018,396.9815369,0.3122128546,
396.0168152,0.3188146353,396.0168152,0.3569344282,396.0168152,0.3466084599,396.0168152,0.3114736974,
395.0133362,0.3176251054,395.0133362,0.3555452526,395.0133362,0.3452014029,395.0133362,0.3105302155,
394.0097046,0.3167292774,394.0097046,0.3543001711,394.0097046,0.34406811,394.0097046,0.3094842434,
393.0059509,0.3156161904,393.0059509,0.3527108729,393.0059509,0.3426347971,393.0059509,0.3082365394,
392.0019836,0.3145899773,392.0019836,0.3514224887,392.0019836,0.3412757814,392.0019836,0.3071662486,
390.9978943,0.3138085604,390.9978943,0.350263834,390.9978943,0.3402834237,390.9978943,0.3063270748,
389.9936218,0.3128845692,389.9936218,0.3491052389,389.9936218,0.3389575481,389.9936218,0.3055834174,
388.9891968,0.312119633,388.9891968,0.3478170931,388.9891968,0.3381349444,388.9891968,0.3049331307,
387.9845886,0.3110479414,387.9845886,0.3466321528,387.9845886,0.336943537,387.9845886,0.3042593896,
387.0185242,0.3104270101,387.0185242,0.3457709849,387.0185242,0.3359566033,387.0185242,0.3037480414,
386.0136414,0.3101611435,386.0136414,0.3446299434,386.0136414,0.3350370228,386.0136414,0.3032231331,
385.0085754,0.310171783,385.0085754,0.3441305459,385.0085754,0.3345745802,385.0085754,0.3032378554,
384.0033875,0.3102945983,384.0033875,0.3438364863,384.0033875,0.3344796896,384.0033875,0.3035279512,
382.9980164,0.3108150065,382.9980164,0.3438905478,382.9980164,0.3344117105,382.9980164,0.3041233122,
381.9925232,0.310951829,381.9925232,0.3432220817,381.9925232,0.3343019187,381.9925232,0.304507792,
380.9868469,0.3119225204,380.9868469,0.3436245322,380.9868469,0.3346944749,380.9868469,0.3056369424,
379.9809875,0.3138269186,379.9809875,0.3450103998,379.9809875,0.3360186815,379.9809875,0.3078119457,
379.0137024,0.3166421056,379.0137024,0.3471782207,379.0137024,0.3381677866,379.0137024,0.310480237,
378.0075684,0.3197667897,378.0075684,0.3493759036,378.0075684,0.3406867087,378.0075684,0.3137388825,
377.0012512,0.3229417503,377.0012512,0.3519230187,377.0012512,0.3434122205,377.0012512,0.3172676265,
375.994812,0.3273673356,375.994812,0.3553150594,375.994812,0.3468593657,375.994812,0.3215956986,
374.9882202,0.331826359,374.9882202,0.3590021133,374.9882202,0.3506656289,374.9882202,0.3265721202,
373.9815063,0.3379177749,373.9815063,0.3641522527,373.9815063,0.3560695648,373.9815063,0.3327962756,
373.0133362,0.3445143998,373.0133362,0.3694677651,373.0133362,0.3615081608,373.0133362,0.3390341401,
372.0062866,0.3529873192,372.0062866,0.3766526282,372.0062866,0.3689250648,372.0062866,0.3479306102,
370.9990845,0.3611500263,370.9990845,0.3839400411,370.9990845,0.3762916327,370.9990845,0.3558374941,
369.9917297,0.3704588413,369.9917297,0.3923284411,369.9917297,0.3850822151,369.9917297,0.3658201694,
368.9842529,0.3824942708,368.9842529,0.4024589062,368.9842529,0.3956837654,368.9842529,0.3779794872,
368.0153503,0.3945109546,368.0153503,0.4130272269,368.0153503,0.4066647589,368.0153503,0.390208751,
367.0075378,0.4083874822,367.0075378,0.4257069528,367.0075378,0.4192245007,367.0075378,0.4039458334,
365.9996033,0.4221839309,365.9996033,0.4375772774,365.9996033,0.4315978885,365.9996033,0.4179081917,
364.9914856,0.4384779334,364.9914856,0.4521363676,364.9914856,0.4462124407,364.9914856,0.4340715706,
363.9832458,0.4567229748,363.9832458,0.4694047272,363.9832458,0.4631025195,363.9832458,0.453026861,
363.0136414,0.4752022922,363.0136414,0.4861140549,363.0136414,0.479634136,363.0136414,0.4715049565,
362.005127,0.4951061904,362.005127,0.5030294657,362.005127,0.4980533123,362.005127,0.4910296798,
360.9964294,0.5122613907,360.9964294,0.5184584856,360.9964294,0.5134113431,360.9964294,0.5080379248,
359.9876404,0.5331986547,359.9876404,0.5379725099,359.9876404,0.5337408781,359.9876404,0.529908061,
359.0174561,0.5574344993,359.0174561,0.5598275065,359.0174561,0.5547018051,359.0174561,0.5535343289,
358.0083618,0.5829356313,358.0083618,0.5829672813,358.0083618,0.5784805417,358.0083618,0.5787501335,
356.999054,0.6046646833,356.999054,0.6022533178,356.999054,0.5985553861,356.999054,0.6008148789,
355.9896851,0.629567802,355.9896851,0.6255720258,355.9896851,0.6214932203,355.9896851,0.6245080233,
355.0189514,0.6562101841,355.0189514,0.6498367786,355.0189514,0.6458016038,355.0189514,0.6517024636,
354.0092468,0.687158525,354.0092468,0.6783159375,354.0092468,0.6729185581,354.0092468,0.6821857095,
352.9994202,0.7172843814,352.9994202,0.7055742145,352.9994202,0.7005803585,352.9994202,0.7114002109,
351.9894409,0.7503092885,351.9894409,0.7347642183,351.9894409,0.7304852605,351.9894409,0.7429596782,
351.0181885,0.7801992297,351.0181885,0.7631926537,351.0181885,0.7574802637,351.0181885,0.7718465328,
350.0079346,0.8136546016,350.0079346,0.7941561937,350.0079346,0.7884902358,350.0079346,0.8044015765,
348.9975281,0.8512337208,348.9975281,0.82693398,348.9975281,0.8217816949,348.9975281,0.8409408927,
347.9869995,0.8904613256,347.9869995,0.8636368513,347.9869995,0.8573971987,347.9869995,0.8769367933,
347.0151672,0.9314439297,347.0151672,0.9011207819,347.0151672,0.8935191035,347.0151672,0.9166983366,
346.0043335,0.9698963165,346.0043335,0.9355245233,346.0043335,0.9271826744,346.0043335,0.9514831901,
344.9933777,1.014218211,344.9933777,0.9755596519,344.9933777,0.9666653872,344.9933777,0.9926422238,
343.9822693,1.059581399,343.9822693,1.016419649,343.9822693,1.005412579,343.9822693,1.034974217,
343.0099182,1.106966972,343.0099182,1.061220884,343.0099182,1.048948407,343.0099182,1.080001712,
341.9985352,1.159787774,341.9985352,1.108564854,341.9985352,1.09526813,341.9985352,1.128706694,
340.9870605,1.208147883,340.9870605,1.153192878,340.9870605,1.138271332,340.9870605,1.173113585,
340.0142822,1.262990475,340.0142822,1.203773975,340.0142822,1.18747437,340.0142822,1.222836494,
339.0025024,1.326267242,339.0025024,1.260879397,339.0025024,1.240709901,339.0025024,1.27877748,
337.9905701,1.393319011,337.9905701,1.32032609,337.9905701,1.297554016,337.9905701,1.339784503,
337.0174561,1.457425117,337.0174561,1.377303362,337.0174561,1.354109645,337.0174561,1.397690892,
336.005249,1.52205205,336.005249,1.436155558,336.005249,1.408687592,336.005249,1.453074217,
334.9929199,1.590973139,334.9929199,1.500358343,334.9929199,1.470035553,334.9929199,1.517704487,
334.0193787,1.672493696,334.0193787,1.572388768,334.0193787,1.540647268,334.0193787,1.588833809,
333.0067749,1.751152039,333.0067749,1.643222332,333.0067749,1.606185913,333.0067749,1.657541037,
331.9940186,1.823455453,331.9940186,1.715375543,331.9940186,1.675799966,331.9940186,1.728482842,
330.9811707,1.898612618,330.9811707,1.781375289,330.9811707,1.741529703,330.9811707,1.797167301,
330.0071411,1.986655235,330.0071411,1.862691879,330.0071411,1.814101577,330.0071411,1.877253175,
328.9939575,2.078034639,328.9939575,1.954368472,328.9939575,1.893655539,328.9939575,1.948910952,
327.9807434,2.171821356,327.9807434,2.036138535,327.9807434,1.979506731,327.9807434,2.027777672,
327.0062866,2.281749725,327.0062866,2.117858171,327.0062866,2.06292367,327.0062866,2.133964777,
325.9927368,2.370596647,325.9927368,2.216058493,325.9927368,2.139386415,325.9927368,2.197529316,
325.0180664,2.458795786,325.0180664,2.302489519,325.0180664,2.2370224,325.0180664,2.287841558,
324.004303,2.544401646,324.004303,2.392178535,324.004303,2.31832242,324.004303,2.383772373,
322.9903564,2.646407843,322.9903564,2.499414682,322.9903564,2.398328543,322.9903564,2.480703354,
322.0152893,2.685309172,322.0152893,2.543045759,322.0152893,2.482571602,322.0152893,2.569737196,
321.0011292,2.840224504,321.0011292,2.608690262,321.0011292,2.587697029,321.0011292,2.703951359,
319.9867859,3.059720039,319.9867859,2.75184679,319.9867859,2.667027235,319.9867859,2.758586407,
319.0113525,3.031262636,319.0113525,2.853055716,319.0113525,2.737756252,319.0113525,2.801916838,
317.9967957,3.125917912,317.9967957,2.911230087,317.9967957,2.780232906,317.9967957,2.897553205,
316.9820862,3.214274645,316.9820862,2.934613705,316.9820862,2.984815121,316.9820862,3.100425243,
316.0063171,3.28834343,316.0063171,3.122457266,316.0063171,3.127048254,316.0063171,3.093273401,
314.9913635,3.250512362,314.9913635,3.1714046,314.9913635,3.172171831,314.9913635,3.163530588,
314.0152893,3.375737906,314.0152893,3.176823854,314.0152893,3.239102364,314.0152893,3.29964757,
313.0001221,3.381145477,313.0001221,3.446348667,313.0001221,3.273005962,313.0001221,3.222323418,
311.9847717,3.644872904,311.9847717,3.33793354,311.9847717,3.2922194,311.9847717,3.481011152,
311.0083923,3.26718688,311.0083923,3.473876238,311.0083923,3.36180234,311.0083923,3.561785221,
309.9928284,3.366446018,309.9928284,3.496079206,309.9928284,3.544760942,309.9928284,3.55112505,
309.0161743,3.41542387,309.0161743,3.477847338,309.0161743,3.511859655,309.0161743,3.557627678,
308.0003357,3.575630426,308.0003357,3.377770424,308.0003357,3.406533241,308.0003357,3.705143452,
306.9844055,3.661567688,306.9844055,3.415344477,306.9844055,3.567411184,306.9844055,3.673055172,
306.0073853,3.482266665,306.0073853,3.523976088,306.0073853,3.545790195,306.0073853,3.534425974,
304.9912109,3.593604803,304.9912109,3.45685029,304.9912109,3.823126554,304.9912109,3.431340218,
304.0139465,3.562353373,304.0139465,3.390516758,304.0139465,3.522862196,304.0139465,3.644284248,
302.9974976,3.645524979,302.9974976,3.757448673,302.9974976,3.648109913,302.9974976,3.622858763,
301.980957,3.653719902,301.980957,3.611412048,301.980957,3.634527683,301.980957,3.656188011,
301.0033875,3.712999105,301.0033875,3.621786594,301.0033875,3.733901978,301.0033875,3.737770081,
299.9865723,3.680010557,299.9865723,3.615986347,299.9865723,3.641010284,299.9865723,3.795998573,
299.008728,3.838423729,299.008728,3.651067734,299.008728,3.718940973,299.008728,3.687501669,
297.9916992,3.612443209,297.9916992,3.791706085,297.9916992,3.725585938,297.9916992,3.708088398,
297.0136719,3.697144508,297.0136719,3.573539734,297.0136719,3.635246754,297.0136719,3.729524851,
295.9963684,3.813020706,295.9963684,3.777636051,295.9963684,3.613758564,295.9963684,3.83958292,
295.0180969,3.772692442,295.0180969,3.936454773,295.0180969,3.72045517,295.0180969,3.80258441,
294.0005798,3.633874893,294.0005798,3.730556011,294.0005798,3.71091342,294.0005798,3.881228924,
292.9829407,3.583054066,292.9829407,3.83359623,292.9829407,3.812394142,292.9829407,4.247616768,
292.0043335,3.765686989,292.0043335,3.673196316,292.0043335,3.831093788,292.0043335,3.79223156,
290.9864502,3.522660732,290.9864502,3.690626621,290.9864502,3.572919369,290.9864502,3.641157389,
290.0076294,3.76127696,290.0076294,3.859741688,290.0076294,3.777755499,290.0076294,3.831555128,
288.9895325,3.571768761,288.9895325,3.64952898,288.9895325,3.705850601,288.9895325,3.727006912,
288.0104675,3.57685113,288.0104675,3.768716335,288.0104675,3.94780755,288.0104675,3.780483484,
286.9921265,3.646101475,286.9921265,3.580157995,286.9921265,3.829919815,286.9921265,3.742147207,
