LN46_0.75_1_0.5mL_s_0.5mL_Ti_0h,,LN46_0.75_1_0.5mL_s_0.5mL_Ti_0h_r,,LN46_0.75_2_0.5mL_s_0.5mL_Ti_0h,,LN46_0.75_2_0.5mL_s_0.5mL_Ti_0h_r,,LN46_0.75_3_0.5mL_s_0.5mL_Ti_0h,,LN46_0.75_4_0.5mL_s_0.5mL_Ti_0h,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
482.0036316,0.004964252468,482.0036316,0.004641241394,482.0036316,0.001635236782,482.0036316,0.001563787693,482.0036316,0.00867899321,482.0036316,-0.002159311203,
481.015625,0.004632921424,481.015625,0.004422878381,481.015625,0.001560981967,481.015625,0.001205264824,481.015625,0.00856996607,481.015625,-0.002321862616,
479.9894104,0.004813095089,479.9894104,0.004611729179,479.9894104,0.001559371245,479.9894104,0.001447467715,479.9894104,0.008596236818,479.9894104,-0.002229211619,
479.0010071,0.0048279888,479.0010071,0.004620860331,479.0010071,0.001800290076,479.0010071,0.001786643756,479.0010071,0.008384163491,479.0010071,-0.001857997617,
478.0123596,0.005156692117,478.0123596,0.004858850501,478.0123596,0.001832809183,478.0123596,0.001867462532,478.0123596,0.009067953564,478.0123596,-0.001898463117,
476.9855347,0.004953596275,476.9855347,0.004656626377,476.9855347,0.001795169432,476.9855347,0.001844715211,476.9855347,0.008472316898,476.9855347,-0.001900370349,
475.9965515,0.005274245515,475.9965515,0.00486316951,475.9965515,0.001882567303,475.9965515,0.001795143471,475.9965515,0.009170997888,475.9965515,-0.001964076422,
475.0073242,0.005316931289,475.0073242,0.004895762075,475.0073242,0.002057389822,475.0073242,0.001887403079,475.0073242,0.008383556269,475.0073242,-0.001777055091,
474.0179443,0.005144773517,474.0179443,0.004817780107,474.0179443,0.001857531606,474.0179443,0.001842869562,474.0179443,0.008915307932,474.0179443,-0.001843150705,
472.9902954,0.005209033377,472.9902954,0.004965011962,472.9902954,0.002060614992,472.9902954,0.001981970621,472.9902954,0.008828437887,472.9902954,-0.001848408952,
472.0005493,0.005600927398,472.0005493,0.00509615941,472.0005493,0.002071148716,472.0005493,0.002060797065,472.0005493,0.008980074897,472.0005493,-0.001741579967,
471.0105896,0.005410152022,471.0105896,0.004940269049,471.0105896,0.001955004875,471.0105896,0.002042460954,471.0105896,0.0090601556,471.0105896,-0.001688104123,
469.9822998,0.005478854757,469.9822998,0.005172304809,469.9822998,0.002195493085,469.9822998,0.00204735063,469.9822998,0.009072420187,469.9822998,-0.00180922763,
468.9919739,0.005600481294,468.9919739,0.005288709421,468.9919739,0.002380436286,468.9919739,0.002258016728,468.9919739,0.009317834862,468.9919739,-0.001579481759,
468.0014343,0.005777830258,468.0014343,0.005450046156,468.0014343,0.002382726874,468.0014343,0.002317296341,468.0014343,0.009109717794,468.0014343,-0.001478158985,
467.0107117,0.00572867319,467.0107117,0.005457071122,467.0107117,0.002277402673,467.0107117,0.002294993959,467.0107117,0.00938824378,467.0107117,-0.001389043522,
465.9815674,0.005887208041,465.9815674,0.005540332291,465.9815674,0.002275112784,465.9815674,0.002342541004,465.9815674,0.009793142788,465.9815674,-0.001478055841,
464.990448,0.00575752696,464.990448,0.005252262577,464.990448,0.002324557398,464.990448,0.00227885996,464.990448,0.009144877084,464.990448,-0.00164591684,
463.9990845,0.006074045785,463.9990845,0.005751913413,463.9990845,0.002581134439,463.9990845,0.00249791774,463.9990845,0.008931347169,463.9990845,-0.001375728869,
463.0075989,0.005895683542,463.0075989,0.005758523475,463.0075989,0.002619962208,463.0075989,0.002623842563,463.0075989,0.009457075968,463.0075989,-0.001356220455,
462.0158997,0.006112110801,462.0158997,0.005800758488,462.0158997,0.002563088899,462.0158997,0.002546163741,462.0158997,0.009626823477,462.0158997,-0.001260627294,
460.9858704,0.006018057,460.9858704,0.005676007364,460.9858704,0.002585274866,460.9858704,0.002479953691,460.9858704,0.009194343351,460.9858704,-0.001362620154,
459.9938049,0.006250905339,459.9938049,0.00582688814,459.9938049,0.002732272493,459.9938049,0.002702551195,459.9938049,0.00937607605,459.9938049,-0.001182877808,
459.0015259,0.006432224531,459.0015259,0.006262302864,459.0015259,0.002722973004,459.0015259,0.002792450599,459.0015259,0.01015859004,459.0015259,-0.001236003009,
458.0090637,0.006505792961,458.0090637,0.006220259704,458.0090637,0.002792815445,458.0090637,0.002762412652,458.0090637,0.009983734228,458.0090637,-0.00104474253,
457.0163879,0.006425498985,457.0163879,0.006237695925,457.0163879,0.00287275319,457.0163879,0.002851021476,457.0163879,0.01021784544,457.0163879,-0.00107805396,
455.9854126,0.006440763362,455.9854126,0.006209230982,455.9854126,0.002844351111,455.9854126,0.002884375164,455.9854126,0.009801429696,455.9854126,-0.001057189424,
454.9923706,0.006612646859,454.9923706,0.006370357703,454.9923706,0.003088408615,454.9923706,0.002955312142,454.9923706,0.01009176578,454.9923706,-0.001104288152,
453.999176,0.006812234409,453.999176,0.006473605521,453.999176,0.003185845912,453.999176,0.003185037524,453.999176,0.01030711364,453.999176,-0.0008009494049,
453.0057983,0.006650128402,453.0057983,0.006327989046,453.0057983,0.002994512208,453.0057983,0.003087939462,453.0057983,0.009875835851,453.0057983,-0.0008417202625,
452.0121765,0.006933603901,452.0121765,0.006484614685,452.0121765,0.003148114774,452.0121765,0.003146706615,452.0121765,0.01033582259,452.0121765,-0.0008290088736,
451.0184326,0.007066846825,451.0184326,0.006796641741,451.0184326,0.003342959564,451.0184326,0.003231351729,451.0184326,0.01031641755,451.0184326,-0.0006436175318,
449.9862671,0.007073371671,449.9862671,0.00660665473,449.9862671,0.003223241307,449.9862671,0.00305775064,449.9862671,0.01024564635,449.9862671,-0.0008275103173,
448.9920959,0.007197867148,448.9920959,0.00687432196,448.9920959,0.003426520852,448.9920959,0.003375776811,448.9920959,0.01007496845,448.9920959,-0.0006325028953,
447.9977417,0.007226186804,447.9977417,0.007023278624,447.9977417,0.00340877939,447.9977417,0.00337697682,447.9977417,0.01075245906,447.9977417,-0.0005539686535,
447.0032959,0.00734777702,447.0032959,0.007011729293,447.0032959,0.00348491664,447.0032959,0.00352442544,447.0032959,0.01036564633,447.0032959,-0.0005297696334,
446.008606,0.007366838865,446.008606,0.007137128152,446.008606,0.00346638984,446.008606,0.003449820913,446.008606,0.0103584351,446.008606,-0.0005699454923,
445.0137329,0.00758895278,445.0137329,0.007368339691,445.0137329,0.003585992381,445.0137329,0.003616974922,445.0137329,0.01092701312,445.0137329,-0.0004354424891,
444.0186462,0.007645855658,444.0186462,0.007218790706,444.0186462,0.003751266748,444.0186462,0.003631618572,444.0186462,0.01094652526,444.0186462,-0.0004470793356,
442.985199,0.007846946828,442.985199,0.007537772879,442.985199,0.003854102222,442.985199,0.003840704449,442.985199,0.01086322963,442.985199,-9.675096953E-005,
441.9897461,0.007637029979,441.9897461,0.007451863028,441.9897461,0.00394055713,441.9897461,0.003682235954,441.9897461,0.01088759489,441.9897461,-0.0002981557627,
440.9941711,0.007908628322,440.9941711,0.007510196418,440.9941711,0.003748681862,440.9941711,0.003922115546,440.9941711,0.0111504253,440.9941711,-0.0002233902196,
439.9983826,0.007890386507,439.9983826,0.007873358205,439.9983826,0.004058644176,439.9983826,0.003836212447,439.9983826,0.0109574357,439.9983826,-0.0001580309618,
439.0024414,0.008001958951,439.0024414,0.007742002141,439.0024414,0.003962761257,439.0024414,0.00386538473,439.0024414,0.01111263316,439.0024414,-0.00016936475,
438.0062866,0.008241202682,438.0062866,0.008050688542,438.0062866,0.004078032449,438.0062866,0.004114982206,438.0062866,0.01089866366,438.0062866,8.882384282E-005,
437.0099182,0.008533797227,437.0099182,0.008046047762,437.0099182,0.004307541996,437.0099182,0.004199162591,437.0099182,0.01145447511,437.0099182,0.0003371143539,
436.0134277,0.00824009534,436.0134277,0.008039428852,436.0134277,0.004203187767,436.0134277,0.004108919296,436.0134277,0.01080080774,436.0134277,7.300456491E-005,
435.0168152,0.008461758494,435.0168152,0.008206037804,435.0168152,0.004304587841,435.0168152,0.004317084793,435.0168152,0.01153046731,435.0168152,0.0002771977452,
433.9815674,0.008544990793,433.9815674,0.008196013048,433.9815674,0.004395970143,433.9815674,0.004457085393,433.9815674,0.01157443691,433.9815674,0.0003569329274,
432.9845581,0.008519436233,432.9845581,0.008411214687,432.9845581,0.004531235434,432.9845581,0.004372410011,432.9845581,0.01153062657,432.9845581,0.0003988528915,
431.9873657,0.008781549521,431.9873657,0.008518565446,431.9873657,0.004541096743,431.9873657,0.004460354336,431.9873657,0.01174948271,431.9873657,0.0004944704124,
430.9900208,0.008821252733,430.9900208,0.008571735583,430.9900208,0.004582402296,430.9900208,0.004505497403,430.9900208,0.0113656614,430.9900208,0.0005982482689,
429.9924316,0.008839454502,429.9924316,0.008611974306,429.9924316,0.004661336076,429.9924316,0.004602128174,429.9924316,0.01186447125,429.9924316,0.0005766042741,
428.9946899,0.009178057313,428.9946899,0.008888833225,428.9946899,0.004927597009,428.9946899,0.004907097667,428.9946899,0.01229320187,428.9946899,0.0008481789846,
427.9967957,0.009165789932,427.9967957,0.008975873701,427.9967957,0.004964462016,427.9967957,0.004976768512,427.9967957,0.01234950032,427.9967957,0.001047443482,
426.9986877,0.009377293289,426.9986877,0.009075274691,426.9986877,0.005216158926,426.9986877,0.005124656484,426.9986877,0.01227946207,426.9986877,0.001228601672,
426.0004272,0.009485464543,426.0004272,0.009145512246,426.0004272,0.005216866732,426.0004272,0.00517178094,426.0004272,0.01251100376,426.0004272,0.001146526076,
425.0020142,0.009388482198,425.0020142,0.009067742154,425.0020142,0.005129711702,425.0020142,0.005132200196,425.0020142,0.01239893306,425.0020142,0.001003670623,
424.003418,0.009663931094,424.003418,0.0093812868,424.003418,0.005275451113,424.003418,0.005383601412,424.003418,0.01214804407,424.003418,0.001161554013,
423.0046082,0.009724971838,423.0046082,0.009515362792,423.0046082,0.005404018797,423.0046082,0.005373380147,423.0046082,0.01278417557,423.0046082,0.001324272249,
422.0056763,0.009971947409,422.0056763,0.0096560698,422.0056763,0.005453951657,422.0056763,0.005632761866,422.0056763,0.01297291089,422.0056763,0.001525236061,
421.0065918,0.01017637085,421.0065918,0.009887699969,421.0065918,0.005815817043,421.0065918,0.005855354946,421.0065918,0.01302492246,421.0065918,0.001740197302,
420.0072632,0.01047029905,420.0072632,0.01016728207,420.0072632,0.006081999745,420.0072632,0.005893374328,420.0072632,0.01292610634,420.0072632,0.001887663035,
419.007782,0.01038441714,419.007782,0.0100929318,419.007782,0.00596097298,419.007782,0.005951971281,419.007782,0.01318029966,419.007782,0.002008626005,
418.0081177,0.0107881492,418.0081177,0.01030918118,418.0081177,0.006350473035,418.0081177,0.006214114837,418.0081177,0.01348660234,418.0081177,0.002120179823,
417.0083923,0.01082041953,417.0083923,0.01051641535,417.0083923,0.006363317836,417.0083923,0.006262381561,417.0083923,0.01393762697,417.0083923,0.002294993959,
416.0083923,0.01108315587,416.0083923,0.01073428243,416.0083923,0.006769244093,416.0083923,0.00650158897,416.0083923,0.01413253415,416.0083923,0.002541320631,
415.0082397,0.01118102204,415.0082397,0.01112508867,415.0082397,0.006999101955,415.0082397,0.006793801673,415.0082397,0.01379100978,415.0082397,0.002731308574,
414.0079041,0.01179384626,414.0079041,0.01146438811,414.0079041,0.007358229253,414.0079041,0.007188023999,414.0079041,0.01431768294,414.0079041,0.003061817493,
413.0074158,0.01202177629,413.0074158,0.01184686087,413.0074158,0.007575097028,413.0074158,0.007390377577,413.0074158,0.01470626518,413.0074158,0.003380290233,
412.0067749,0.01236545295,412.0067749,0.01194034982,412.0067749,0.007983608171,412.0067749,0.007867322303,412.0067749,0.01567164995,412.0067749,0.003771424526,
411.0059509,0.01279113349,411.0059509,0.01262142416,411.0059509,0.008471076377,411.0059509,0.008185145445,411.0059509,0.01588886976,411.0059509,0.004285320174,
410.0049133,0.01316308882,410.0049133,0.0128763197,410.0049133,0.008803315461,410.0049133,0.00855755806,410.0049133,0.0158341527,410.0049133,0.004578452092,
409.0038147,0.01369907241,409.0038147,0.01346339844,409.0038147,0.009364438243,409.0038147,0.009160184301,409.0038147,0.0168489255,409.0038147,0.00500950031,
408.0025024,0.01433619671,408.0025024,0.0141046159,408.0025024,0.00994564686,408.0025024,0.00967406854,408.0025024,0.01764260605,408.0025024,0.005691061262,
407.0009766,0.01510111894,407.0009766,0.01484877151,407.0009766,0.01077838428,407.0009766,0.01065498032,407.0009766,0.0179488901,407.0009766,0.006688612048,
405.9993286,0.01607965864,405.9993286,0.01579538733,405.9993286,0.01157145947,405.9993286,0.01149615087,405.9993286,0.01932322793,405.9993286,0.007556921802,
404.9975586,0.01708000898,404.9975586,0.01676973701,404.9975586,0.01268445421,404.9975586,0.01253290474,404.9975586,0.02006939426,404.9975586,0.008542720228,
403.9955139,0.01768002659,403.9955139,0.01772279106,403.9955139,0.01362510305,403.9955139,0.01349899266,403.9955139,0.02109627053,403.9955139,0.009441811591,
402.9933777,0.01942822151,402.9933777,0.01915457286,402.9933777,0.015046902,402.9933777,0.0150063308,402.9933777,0.02273362316,402.9933777,0.01101387944,
401.9910889,0.02054071799,401.9910889,0.02036944591,401.9910889,0.01641392894,401.9910889,0.01634110883,401.9910889,0.02425217256,401.9910889,0.01246643253,
400.9886169,0.02254962362,400.9886169,0.02241844125,400.9886169,0.01843306795,400.9886169,0.0184276402,400.9886169,0.02653177083,400.9886169,0.01455499884,
399.9859619,0.02463783138,399.9859619,0.02432397753,399.9859619,0.02037275583,399.9859619,0.02039855532,399.9859619,0.02856303565,399.9859619,0.01674667932,
398.9831543,0.02715012431,398.9831543,0.0269530341,398.9831543,0.0231509991,398.9831543,0.02323482931,398.9831543,0.03109041788,398.9831543,0.01954591274,
398.0187683,0.03014048375,398.0187683,0.03000072017,398.0187683,0.026132714,398.0187683,0.02613900974,398.0187683,0.03412111849,398.0187683,0.0225394275,
397.015625,0.03298604116,397.015625,0.03294576705,397.015625,0.02924055047,397.015625,0.02927726693,397.015625,0.0373856239,397.015625,0.02580453642,
396.0123596,0.03708709031,396.0123596,0.03709848225,396.0123596,0.03382482007,396.0123596,0.03381712735,396.0123596,0.04144230485,396.0123596,0.03023444302,
395.0088806,0.04181133583,395.0088806,0.04181880504,395.0088806,0.03867933899,395.0088806,0.0386714153,395.0088806,0.04634113237,395.0088806,0.03566358984,
394.0052795,0.04737937823,394.0052795,0.04742825776,394.0052795,0.04449194297,394.0052795,0.04433452711,394.0052795,0.05233947933,394.0052795,0.04119445011,
393.0015259,0.05347640812,393.0015259,0.05354340002,393.0015259,0.05073589832,393.0015259,0.05082595348,393.0015259,0.05928212404,393.0015259,0.04818131402,
391.9975891,0.06130881235,391.9975891,0.0613518022,391.9975891,0.05923079699,391.9975891,0.05886558071,391.9975891,0.06689028442,391.9975891,0.05645255372,
390.9935303,0.06962373108,390.9935303,0.06965915859,390.9935303,0.06757670641,390.9935303,0.06749279052,390.9935303,0.07665038109,390.9935303,0.06553395838,
389.9892578,0.07944241911,389.9892578,0.07958756387,389.9892578,0.07773388922,389.9892578,0.07822035253,389.9892578,0.08749707043,389.9892578,0.07616505027,
388.9848633,0.09197141975,388.9848633,0.09185069799,388.9848633,0.0904648304,388.9848633,0.09094953537,388.9848633,0.100475736,388.9848633,0.08977343887,
388.0189209,0.1040552333,388.0189209,0.1044282168,388.0189209,0.1038702428,388.0189209,0.1041666269,388.0189209,0.1138727143,388.0189209,0.1032479405,
387.0142212,0.1199327037,387.0142212,0.1201743707,387.0142212,0.1196311638,387.0142212,0.1205973774,387.0142212,0.1301484704,387.0142212,0.1203617603,
386.0093384,0.1364796311,386.0093384,0.1373873055,386.0093384,0.1375588924,386.0093384,0.1380069405,386.0093384,0.1486691833,386.0093384,0.1386797875,
385.0043335,0.1568320543,385.0043335,0.1580854952,385.0043335,0.1591132581,385.0043335,0.1596874893,385.0043335,0.171382457,385.0043335,0.1612143219,
383.999115,0.1809234172,383.999115,0.1819921136,383.999115,0.1837778836,383.999115,0.1856833547,383.999115,0.1969051212,383.999115,0.1876451522,
382.9937744,0.205469802,382.9937744,0.2066855729,382.9937744,0.2100334764,382.9937744,0.210551843,382.9937744,0.2232191861,382.9937744,0.2137754709,
381.9882507,0.236424759,381.9882507,0.237076059,381.9882507,0.2419471592,381.9882507,0.2426531017,381.9882507,0.2563958764,381.9882507,0.2477770746,
380.9826355,0.2713015079,380.9826355,0.2742407918,380.9826355,0.2790540457,380.9826355,0.2803555727,380.9826355,0.2951318324,380.9826355,0.286067456,
380.0155029,0.3098812401,380.0155029,0.3131580353,380.0155029,0.3216643631,380.0155029,0.3214121759,380.0155029,0.3369397223,380.0155029,0.3317954838,
379.0095215,0.35825634,379.0095215,0.3596220016,379.0095215,0.3696706593,379.0095215,0.3721218407,379.0095215,0.387034744,379.0095215,0.3814090788,
378.0034485,0.4097574949,378.0034485,0.4132677019,378.0034485,0.4243756235,378.0034485,0.4268415868,378.0034485,0.4442034662,378.0034485,0.4413494766,
376.9971313,0.4645064771,376.9971313,0.4678463638,376.9971313,0.4826481938,376.9971313,0.4859002233,376.9971313,0.5047088861,376.9971313,0.498590976,
375.9907227,0.5241687894,375.9907227,0.5286266804,375.9907227,0.5448665619,375.9907227,0.5468229055,375.9907227,0.5676913857,375.9907227,0.5656939149,
374.9841614,0.5973650813,374.9841614,0.6004843712,374.9841614,0.6186548471,374.9841614,0.6224303842,374.9841614,0.6464591026,374.9841614,0.6457521915,
374.0161438,0.6766341925,374.0161438,0.6784858108,374.0161438,0.7020371556,374.0161438,0.7063868046,374.0161438,0.7307988405,374.0161438,0.7298260927,
373.0092468,0.759134233,373.0092468,0.766430378,373.0092468,0.7912392616,373.0092468,0.7948044538,373.0092468,0.820679903,373.0092468,0.8215283751,
372.0022278,0.8592429757,372.0022278,0.8659567833,372.0022278,0.8961941004,372.0022278,0.9019330144,372.0022278,0.928566277,372.0022278,0.9308639765,
370.9950562,0.9600833654,370.9950562,0.9681699872,370.9950562,0.9989879727,370.9950562,1.003069639,370.9950562,1.031119943,370.9950562,1.03305161,
369.9877319,1.072584152,369.9877319,1.081502557,369.9877319,1.119035602,369.9877319,1.125027895,369.9877319,1.162344694,369.9877319,1.163416982,
369.0190125,1.204467297,369.0190125,1.214808583,369.0190125,1.256185055,369.0190125,1.262077332,369.0190125,1.29901123,369.0190125,1.308883071,
368.0113831,1.343781114,368.0113831,1.35384798,368.0113831,1.400549531,368.0113831,1.408486247,368.0113831,1.44607079,368.0113831,1.456482291,
367.0036011,1.501215577,367.0036011,1.51301074,367.0036011,1.562953472,367.0036011,1.576048374,367.0036011,1.617787242,367.0036011,1.632331967,
365.9956665,1.649712443,365.9956665,1.675219417,365.9956665,1.719694257,365.9956665,1.73851037,365.9956665,1.788788319,365.9956665,1.790783286,
364.9876099,1.844014049,364.9876099,1.859321952,364.9876099,1.918684125,364.9876099,1.91594851,364.9876099,1.984225631,364.9876099,1.996386409,
364.018158,2.035718441,364.018158,2.043832064,364.018158,2.115350008,364.018158,2.121730089,364.018158,2.179154634,364.018158,2.181565046,
363.0097656,2.237556934,363.0097656,2.266153097,363.0097656,2.323642492,363.0097656,2.332049847,363.0097656,2.396011591,363.0097656,2.41684556,
362.0012512,2.455912113,362.0012512,2.477784157,362.0012512,2.552411318,362.0012512,2.557465792,362.0012512,2.621588945,362.0012512,2.648914337,
360.9926147,2.629510403,360.9926147,2.637619495,360.9926147,2.719091654,360.9926147,2.703472137,360.9926147,2.773685932,360.9926147,2.82379961,
359.9837952,2.827181578,359.9837952,2.912787199,359.9837952,2.975877523,359.9837952,2.971937895,359.9837952,2.98984766,359.9837952,2.976178885,
359.0136108,3.031780481,359.0136108,3.181360483,359.0136108,3.103836775,359.0136108,3.120577097,359.0136108,3.277895927,359.0136108,3.19070363,
358.0045471,3.415151358,358.0045471,3.408416748,358.0045471,3.29614687,358.0045471,3.310306787,358.0045471,3.231026888,358.0045471,3.341376543,
356.9953003,3.253569603,356.9953003,3.892348528,356.9953003,3.339879274,356.9953003,3.270037174,356.9953003,3.433481693,356.9953003,3.304677725,
355.9859009,3.678069353,355.9859009,3.925172329,355.9859009,4.289751053,355.9859009,3.677582026,355.9859009,3.888809443,355.9859009,3.742577076,
355.0152283,3.843131781,355.0152283,3.515584946,355.0152283,3.585860491,355.0152283,3.448984623,355.0152283,3.539704561,355.0152283,3.497057915,
354.0055542,3.622848511,354.0055542,3.909123182,354.0055542,3.388895035,354.0055542,3.45357132,354.0055542,3.752186775,354.0055542,3.489331484,
352.995697,3.864474773,352.995697,3.86614275,352.995697,3.508037567,352.995697,3.439972401,352.995697,4.04393816,352.995697,3.492233515,
351.9857788,3.834802389,351.9857788,3.558638573,351.9857788,3.713813305,351.9857788,3.498853207,351.9857788,3.626486063,351.9857788,3.463090181,
351.0144958,4.254137516,351.0144958,3.605960131,351.0144958,3.353698492,351.0144958,3.584376097,351.0144958,3.992554665,351.0144958,4.042910576,
350.0042419,3.929923773,350.0042419,3.442215681,350.0042419,3.473402023,350.0042419,4.392035961,350.0042419,10,350.0042419,3.391250849,
348.993866,3.583837271,348.993866,10,348.993866,3.624028206,348.993866,3.640171289,348.993866,3.507689953,348.993866,4.04133749,
347.9833374,4.206864357,347.9833374,10,347.9833374,10,347.9833374,3.61635685,347.9833374,4.087380886,347.9833374,3.637418985,
347.0115356,3.534446478,347.0115356,10,347.0115356,3.849062681,347.0115356,3.473222494,347.0115356,10,347.0115356,3.375909567,
346.0007629,3.952523232,346.0007629,3.865993261,346.0007629,3.662603855,346.0007629,3.492800713,346.0007629,3.441618919,346.0007629,3.388591528,
344.9898071,3.635754108,344.9898071,4.434159279,344.9898071,3.564848661,344.9898071,3.424558878,344.9898071,4.066476345,344.9898071,3.585170269,
344.0175781,4.604247093,344.0175781,10,344.0175781,3.535867453,344.0175781,3.383222818,344.0175781,3.571313858,344.0175781,3.592127562,
343.0063782,3.974482059,343.0063782,3.672376871,343.0063782,3.664186239,343.0063782,3.549081087,343.0063782,3.591318846,343.0063782,3.698839426,
341.9950256,3.845378876,341.9950256,3.895412445,341.9950256,3.495503902,341.9950256,3.77940321,341.9950256,10,341.9950256,3.570491791,
340.9835205,3.808729887,340.9835205,3.623570204,340.9835205,3.954018116,340.9835205,10,340.9835205,3.784488201,340.9835205,3.636315346,
340.0107727,3.743147612,340.0107727,3.783490181,340.0107727,3.368278503,340.0107727,4.253929615,340.0107727,3.769353628,340.0107727,3.444031,
338.9990234,10,338.9990234,4.229362488,338.9990234,3.867336988,338.9990234,3.695654631,338.9990234,3.751067877,338.9990234,4.165495396,
337.9871216,3.716637611,337.9871216,4.019720554,337.9871216,3.361835241,337.9871216,4.006013393,337.9871216,3.487961292,337.9871216,3.644115448,
337.0139771,3.93348217,337.0139771,3.650814056,337.0139771,3.686661243,337.0139771,3.947241783,337.0139771,3.492320538,337.0139771,3.762620449,
336.0018005,3.631051064,336.0018005,4.033512592,336.0018005,3.984745502,336.0018005,3.496232748,336.0018005,3.672148705,336.0018005,3.848934889,
334.9894714,3.592344761,334.9894714,3.743010521,334.9894714,3.684174538,334.9894714,3.941294909,334.9894714,3.975651979,334.9894714,3.963727474,
334.0159607,4.252024651,334.0159607,3.872947216,334.0159607,3.875047922,334.0159607,3.802759171,334.0159607,3.576623678,334.0159607,3.483821869,
333.0033875,3.731914997,333.0033875,10,333.0033875,3.595542669,333.0033875,3.474878311,333.0033875,3.556720495,333.0033875,3.616968155,
331.9906616,3.80457592,331.9906616,10,331.9906616,4.498889923,331.9906616,3.616500378,331.9906616,3.593430042,331.9906616,3.776628733,
331.0167542,4.241054535,331.0167542,3.995542765,331.0167542,3.578413486,331.0167542,3.670955181,331.0167542,3.410077333,331.0167542,3.771085262,
330.0037842,10,330.0037842,4.891593456,330.0037842,3.55534935,330.0037842,3.686428547,330.0037842,3.514641523,330.0037842,3.663219929,
328.9906311,3.742970705,328.9906311,3.722222805,328.9906311,3.713624001,328.9906311,3.463634253,328.9906311,10,328.9906311,4.069091797,
328.0163574,10,328.0163574,3.651060104,328.0163574,3.625991821,328.0163574,10,328.0163574,10,328.0163574,3.614708662,
327.0029602,10,327.0029602,10,327.0029602,10,327.0029602,3.627966404,327.0029602,3.700555801,327.0029602,4.203034878,
325.9894714,10,325.9894714,3.535788536,325.9894714,3.417057276,325.9894714,4.183178902,325.9894714,3.923535585,325.9894714,3.730845928,
325.014801,3.980910063,325.014801,5.139020443,325.014801,3.700596809,325.014801,3.70585227,325.014801,3.840441942,325.014801,3.947414637,
324.0010376,3.96679163,324.0010376,4.063769817,324.0010376,3.626602173,324.0010376,3.87337923,324.0010376,3.599393368,324.0010376,3.451718569,
322.9871216,3.844776154,322.9871216,4.124821186,322.9871216,3.929337025,322.9871216,4.077860832,322.9871216,3.706031799,322.9871216,3.877482891,
322.0121155,4.243950844,322.0121155,10,322.0121155,4.553242207,322.0121155,3.392558813,322.0121155,3.997590303,322.0121155,3.875935793,
320.9979248,3.736562014,320.9979248,3.964037657,320.9979248,3.906571388,320.9979248,3.556690931,320.9979248,3.535951853,320.9979248,10,
319.9836121,10,319.9836121,3.841213465,319.9836121,3.827248573,319.9836121,3.981092691,319.9836121,10,319.9836121,4.662830353,
319.0082092,4.003085613,319.0082092,3.918929577,319.0082092,3.72759676,319.0082092,3.487451315,319.0082092,4.089042187,319.0082092,3.784991026,
317.9936523,3.557963848,317.9936523,4.168162823,317.9936523,3.662881374,317.9936523,4.255856991,317.9936523,4.358232975,317.9936523,4.039651394,
317.0180054,3.759117126,317.0180054,10,317.0180054,3.723798513,317.0180054,3.692176342,317.0180054,3.887746572,317.0180054,3.800181389,
316.0032043,4.351137161,316.0032043,5.218244553,316.0032043,3.606685638,316.0032043,3.808529377,316.0032043,3.780004263,316.0032043,3.854997635,
314.9882507,4.274651051,314.9882507,3.920241833,314.9882507,3.715160608,314.9882507,3.679027081,314.9882507,3.598168373,314.9882507,3.597116947,
314.0122375,3.732515097,314.0122375,3.968696356,314.0122375,3.691012383,314.0122375,3.758265495,314.0122375,10,314.0122375,3.847494364,
312.9970093,3.832380295,312.9970093,3.86917305,312.9970093,3.644213438,312.9970093,3.866572142,312.9970093,3.666802406,312.9970093,4.515889645,
311.98172,3.76437521,311.98172,3.742782116,311.98172,3.642474413,311.98172,4.007777214,311.98172,3.936831951,311.98172,3.701836824,
311.0053406,3.416559696,311.0053406,4.281770229,311.0053406,3.584111452,311.0053406,3.739492655,311.0053406,3.612925768,311.0053406,3.730120897,
309.9897461,3.850143433,309.9897461,3.710349321,309.9897461,3.54920125,309.9897461,3.705429077,309.9897461,3.758808374,309.9897461,3.498372555,
309.0131226,3.800538301,309.0131226,4.069895744,309.0131226,3.664707422,309.0131226,3.833195448,309.0131226,3.886092663,309.0131226,3.697619438,
307.997345,4.136816502,307.997345,3.806069374,307.997345,4.075546741,307.997345,3.480390072,307.997345,3.526025772,307.997345,3.737999201,
306.9813843,4.009767532,306.9813843,3.586898804,306.9813843,3.919390202,306.9813843,4.22399807,306.9813843,3.581254244,306.9813843,3.697591782,
306.004364,3.934471846,306.004364,3.792551756,306.004364,3.589648247,306.004364,3.83177495,306.004364,3.676461935,306.004364,3.516184807,
304.9881897,3.736049652,304.9881897,3.91643405,304.9881897,3.736188173,304.9881897,3.823940516,304.9881897,4.066152096,304.9881897,3.655144215,
304.0110168,3.833546162,304.0110168,3.92812109,304.0110168,3.65934062,304.0110168,3.633556366,304.0110168,3.809488535,304.0110168,3.903586388,
302.9945679,3.778621435,302.9945679,3.588183165,302.9945679,3.901429176,302.9945679,3.617057323,302.9945679,3.653088093,302.9945679,3.602463961,
