LN46_0.75_1_0.5mL_s_0.5mL_Ti_1h,,LN46_0.75_2_0.5mL_s_0.5mL_Ti_1h,,LN46_0.75_2_0.5mL_s_0.5mL_Ti_1h_r,,LN46_0.75_3_0.5mL_s_0.5mL_Ti_1h,,LN46_0.75_3_0.5mL_s_0.5mL_Ti_1h_r,,LN46_0.75_4_0.5mL_s_0.5mL_Ti_1h,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
465.9815674,0.1793398708,465.9815674,0.2018813491,465.9815674,0.1856101602,465.9815674,0.1928320378,465.9815674,0.1948785186,465.9815674,0.1950402558,
464.990448,0.1828993261,464.990448,0.2051796168,464.990448,0.1893652529,464.990448,0.1964338273,464.990448,0.1985454857,464.990448,0.1991345286,
463.9990845,0.1857886463,463.9990845,0.2079532295,463.9990845,0.192721352,463.9990845,0.199152872,463.9990845,0.2009751648,463.9990845,0.2026809603,
463.0075989,0.1897836179,463.0075989,0.2127417326,463.0075989,0.1970523745,463.0075989,0.2031836659,463.0075989,0.2058670521,463.0075989,0.2068683058,
462.0158997,0.1931193322,462.0158997,0.2155476809,462.0158997,0.2005340755,462.0158997,0.2064286768,462.0158997,0.2086010426,462.0158997,0.2105912864,
460.9858704,0.1966257393,460.9858704,0.2202899158,460.9858704,0.2047110051,460.9858704,0.2093338519,460.9858704,0.2117139548,460.9858704,0.2151149809,
459.9938049,0.200473398,459.9938049,0.2234476656,459.9938049,0.2088158131,459.9938049,0.2140964121,459.9938049,0.2154766321,459.9938049,0.2194232345,
459.0015259,0.2040663958,459.0015259,0.2266070843,459.0015259,0.2121672928,459.0015259,0.217824772,459.0015259,0.2193993777,459.0015259,0.2229683548,
458.0090637,0.2077562511,458.0090637,0.2305043042,458.0090637,0.2162361443,458.0090637,0.2218532562,458.0090637,0.2228016108,458.0090637,0.2274198085,
457.0163879,0.2111029029,457.0163879,0.2342698127,457.0163879,0.2200507969,457.0163879,0.2248382121,457.0163879,0.2258868068,457.0163879,0.2313007712,
455.9854126,0.2150056958,455.9854126,0.2381470352,455.9854126,0.2244390398,455.9854126,0.2284843028,455.9854126,0.230723232,455.9854126,0.2359800339,
454.9923706,0.2185876369,454.9923706,0.2417067438,454.9923706,0.2281164676,454.9923706,0.2325592786,454.9923706,0.2336240411,454.9923706,0.2398661524,
453.999176,0.2220753729,453.999176,0.2448375076,453.999176,0.232063368,453.999176,0.2361514866,453.999176,0.2370257974,453.999176,0.2438256592,
453.0057983,0.2258662581,453.0057983,0.2491337061,453.0057983,0.2363251001,453.0057983,0.2401414216,453.0057983,0.2419014275,453.0057983,0.2483575791,
452.0121765,0.2293502241,452.0121765,0.2522776127,452.0121765,0.2398965061,452.0121765,0.2433609217,452.0121765,0.2450392991,452.0121765,0.2521305382,
451.0184326,0.2329321206,451.0184326,0.2560501099,451.0184326,0.2436976582,451.0184326,0.2468602657,451.0184326,0.248299256,451.0184326,0.2561531663,
449.9862671,0.2367290556,449.9862671,0.2607211471,449.9862671,0.2476517409,449.9862671,0.2506593466,449.9862671,0.2522538304,449.9862671,0.2606420517,
448.9920959,0.2404118627,448.9920959,0.2643644512,448.9920959,0.2519750893,448.9920959,0.2541918457,448.9920959,0.256270349,448.9920959,0.2649055719,
447.9977417,0.2441561222,447.9977417,0.2679486275,447.9977417,0.2559413612,447.9977417,0.2580171824,447.9977417,0.2597289383,447.9977417,0.2690301836,
447.0032959,0.2474722564,447.0032959,0.2715575099,447.0032959,0.2597638667,447.0032959,0.2621885836,447.0032959,0.2631900311,447.0032959,0.2729899287,
446.008606,0.2511856258,446.008606,0.2754752934,446.008606,0.2635365725,446.008606,0.2651903629,446.008606,0.2668612003,446.008606,0.2771022618,
445.0137329,0.254612416,445.0137329,0.2790316641,445.0137329,0.2670508921,445.0137329,0.2684480548,445.0137329,0.2702620924,445.0137329,0.2811729908,
444.0186462,0.2582508922,444.0186462,0.2825479209,444.0186462,0.2713638544,444.0186462,0.2730145454,444.0186462,0.2740641832,444.0186462,0.2853845954,
442.985199,0.2622149885,442.985199,0.286631614,442.985199,0.275452584,442.985199,0.2764424682,442.985199,0.2781147659,442.985199,0.2897478044,
441.9897461,0.2653518021,441.9897461,0.290107429,441.9897461,0.2791614532,441.9897461,0.2793298662,441.9897461,0.2811813653,441.9897461,0.2934155762,
440.9941711,0.2685670853,440.9941711,0.2927783728,440.9941711,0.2825676799,440.9941711,0.2829907835,440.9941711,0.2848165929,440.9941711,0.2971661389,
439.9983826,0.2719850242,439.9983826,0.2964841127,439.9983826,0.2860738933,439.9983826,0.2863636613,439.9983826,0.2872970998,439.9983826,0.3007988036,
439.0024414,0.2750405669,439.0024414,0.299905628,439.0024414,0.2895002961,439.0024414,0.2891805768,439.0024414,0.2908217907,439.0024414,0.3044477999,
438.0062866,0.2787065208,438.0062866,0.3030853868,438.0062866,0.2933608592,438.0062866,0.2928620875,438.0062866,0.2949231863,438.0062866,0.3085076809,
437.0099182,0.2817382216,437.0099182,0.3067213297,437.0099182,0.2965318561,437.0099182,0.2962727845,437.0099182,0.2974752188,437.0099182,0.3120072484,
436.0134277,0.2848389447,436.0134277,0.3095677197,436.0134277,0.3000818491,436.0134277,0.2993004918,436.0134277,0.3008157611,436.0134277,0.3155193329,
435.0168152,0.2875866294,435.0168152,0.3129768968,435.0168152,0.3032146692,435.0168152,0.302562654,435.0168152,0.3032009006,435.0168152,0.3188204467,
433.9815674,0.2905786335,433.9815674,0.3164509833,433.9815674,0.3066831529,433.9815674,0.3052568734,433.9815674,0.3062894344,433.9815674,0.3223835528,
432.9845581,0.2940821052,432.9845581,0.3196818829,432.9845581,0.3102942109,432.9845581,0.3090001047,432.9845581,0.3098235428,432.9845581,0.3265838921,
431.9873657,0.2970862687,431.9873657,0.3223490417,431.9873657,0.3133821487,431.9873657,0.3115682006,431.9873657,0.3127230704,431.9873657,0.329683125,
430.9900208,0.2994889021,430.9900208,0.3251989186,430.9900208,0.3163304925,430.9900208,0.3149189353,430.9900208,0.3157915473,430.9900208,0.3327388465,
429.9924316,0.3023763299,429.9924316,0.3285522461,429.9924316,0.3191464841,429.9924316,0.3170149326,429.9924316,0.3181946576,429.9924316,0.3357895017,
428.9946899,0.3054119647,428.9946899,0.330809474,428.9946899,0.3222952485,428.9946899,0.319815129,428.9946899,0.3206527233,428.9946899,0.3388521671,
427.9967957,0.3082930744,427.9967957,0.3339582682,427.9967957,0.3252625763,427.9967957,0.3228969574,427.9967957,0.3242961168,427.9967957,0.3420926929,
426.9986877,0.3109032512,426.9986877,0.3358988166,426.9986877,0.3283838034,426.9986877,0.3255322576,426.9986877,0.3266978562,426.9986877,0.3453939259,
426.0004272,0.3133016825,426.0004272,0.3387081623,426.0004272,0.3310986757,426.0004272,0.3284225762,426.0004272,0.3293401301,426.0004272,0.3482167721,
425.0020142,0.3156603277,425.0020142,0.341248095,425.0020142,0.3333649635,425.0020142,0.3301555514,425.0020142,0.3320778608,425.0020142,0.350625664,
424.003418,0.3177369535,424.003418,0.3429857194,424.003418,0.3358229101,424.003418,0.3326268792,424.003418,0.3339326084,424.003418,0.3533143103,
423.0046082,0.3201352954,423.0046082,0.3460202515,423.0046082,0.3381588757,423.0046082,0.3344446123,423.0046082,0.336492002,423.0046082,0.3558357656,
422.0056763,0.3224041462,422.0056763,0.3484816551,422.0056763,0.3407662511,422.0056763,0.3370629251,422.0056763,0.338648349,422.0056763,0.3583931029,
421.0065918,0.3245631456,421.0065918,0.3507965207,421.0065918,0.3430077136,421.0065918,0.3389746547,421.0065918,0.3408690095,421.0065918,0.3606767952,
420.0072632,0.3262258172,420.0072632,0.3517733216,420.0072632,0.3447121382,420.0072632,0.3407524228,420.0072632,0.3425938785,420.0072632,0.3627028763,
419.007782,0.3281927705,419.007782,0.3541298211,419.007782,0.3466901481,419.007782,0.3427869678,419.007782,0.3442724943,419.007782,0.3646396399,
418.0081177,0.3294332027,418.0081177,0.3551481366,418.0081177,0.3484477699,418.0081177,0.344769001,418.0081177,0.3454912901,418.0081177,0.3664503694,
417.0083923,0.3314223886,417.0083923,0.3580078781,417.0083923,0.3503962159,417.0083923,0.3468795419,417.0083923,0.3472345471,417.0083923,0.3684294224,
416.0083923,0.3332017958,416.0083923,0.359582305,416.0083923,0.3518609703,416.0083923,0.3476597667,416.0083923,0.3496287763,416.0083923,0.3703091741,
415.0082397,0.3346617818,415.0082397,0.3611830473,415.0082397,0.3534131646,415.0082397,0.3494368196,415.0082397,0.3512368798,415.0082397,0.3718785942,
414.0079041,0.335884124,414.0079041,0.3621894419,414.0079041,0.3547840714,414.0079041,0.350107044,414.0079041,0.3520418704,414.0079041,0.3731632531,
413.0074158,0.337426126,413.0074158,0.3633311093,413.0074158,0.3560727835,413.0074158,0.3512392342,413.0074158,0.3538202643,413.0074158,0.3745124042,
412.0067749,0.3383149803,412.0067749,0.3651616275,412.0067749,0.3573827744,412.0067749,0.3528892994,412.0067749,0.3543498516,412.0067749,0.3759773076,
411.0059509,0.3391850889,411.0059509,0.3659826219,411.0059509,0.3586659133,411.0059509,0.3538321853,411.0059509,0.3561732769,411.0059509,0.3773063421,
410.0049133,0.3399952352,410.0049133,0.3675038815,410.0049133,0.3593349755,410.0049133,0.3548209071,410.0049133,0.3561181128,410.0049133,0.3780913353,
409.0038147,0.3409795463,409.0038147,0.367921561,409.0038147,0.3604641557,409.0038147,0.355872333,409.0038147,0.3580403626,409.0038147,0.3789274693,
408.0025024,0.3418111801,408.0025024,0.3681787252,408.0025024,0.3612236381,408.0025024,0.3566794097,408.0025024,0.3583762944,408.0025024,0.38007164,
407.0009766,0.3427394331,407.0009766,0.3698700666,407.0009766,0.3621290922,407.0009766,0.3571993411,407.0009766,0.3593906462,407.0009766,0.3810189962,
405.9993286,0.3431049287,405.9993286,0.3703885078,405.9993286,0.3628314734,405.9993286,0.3580375612,405.9993286,0.3598488867,405.9993286,0.3816040754,
404.9975586,0.3437507153,404.9975586,0.3707436919,404.9975586,0.3634676933,404.9975586,0.3585062623,404.9975586,0.3606850803,404.9975586,0.3823729455,
403.9955139,0.3443408906,403.9955139,0.3713745475,403.9955139,0.3640387356,403.9955139,0.3596989512,403.9955139,0.3607085943,403.9955139,0.3828456104,
402.9933777,0.3455890119,402.9933777,0.3720321059,402.9933777,0.364743948,402.9933777,0.3599173725,402.9933777,0.3616855443,402.9933777,0.3838532865,
401.9910889,0.3464481235,401.9910889,0.3721556067,401.9910889,0.3656896949,401.9910889,0.3616109192,401.9910889,0.3634895682,401.9910889,0.3847070932,
400.9886169,0.3473207951,400.9886169,0.3742143512,400.9886169,0.3666287959,400.9886169,0.3621862829,400.9886169,0.3651417196,400.9886169,0.3858157098,
399.9859619,0.3483321965,399.9859619,0.3755908906,399.9859619,0.3675159514,399.9859619,0.3628078401,399.9859619,0.3650984466,399.9859619,0.3870663643,
398.9831543,0.3492395878,398.9831543,0.3762300909,398.9831543,0.368388623,398.9831543,0.3640428782,398.9831543,0.3654462099,398.9831543,0.3879848421,
398.0187683,0.3505776227,398.0187683,0.3771609068,398.0187683,0.3698564768,398.0187683,0.3660304248,398.0187683,0.3681249321,398.0187683,0.3895325661,
397.015625,0.3520615697,397.015625,0.3787738085,397.015625,0.3714544177,397.015625,0.3671756387,397.015625,0.3696294427,397.015625,0.3909994066,
396.0123596,0.3544272482,396.0123596,0.3801006079,396.0123596,0.3737771809,396.0123596,0.3697071671,396.0123596,0.3723254502,396.0123596,0.3934888244,
395.0088806,0.3564982116,395.0088806,0.3826440871,395.0088806,0.3762481213,395.0088806,0.3719794452,395.0088806,0.3744201064,395.0088806,0.3964822292,
394.0052795,0.3591314554,394.0052795,0.385646373,394.0052795,0.3791052103,394.0052795,0.3742611408,394.0052795,0.37757954,394.0052795,0.3998853862,
393.0015259,0.363758266,393.0015259,0.3891358078,393.0015259,0.3830027878,393.0015259,0.3789973557,393.0015259,0.381860882,393.0015259,0.4040559828,
391.9975891,0.3682091832,391.9975891,0.3933923542,391.9975891,0.3880065382,391.9975891,0.3834845126,391.9975891,0.3867869973,391.9975891,0.4097566009,
390.9935303,0.3729441166,390.9935303,0.3973900974,390.9935303,0.3932211399,390.9935303,0.3893731833,390.9935303,0.3924172819,390.9935303,0.4155733287,
389.9892578,0.3794645369,389.9892578,0.4040801823,389.9892578,0.4001889825,389.9892578,0.3963499665,389.9892578,0.3992680013,389.9892578,0.4231076241,
388.9848633,0.3871809244,388.9848633,0.4123187065,388.9848633,0.4082499743,388.9848633,0.4041847587,388.9848633,0.4082224369,388.9848633,0.4328421652,
388.0189209,0.396264255,388.0189209,0.41995579,388.0189209,0.4178523421,388.0189209,0.4138553739,388.0189209,0.4175443649,388.0189209,0.4428153932,
387.0142212,0.4066407382,387.0142212,0.4302995801,387.0142212,0.4286992848,387.0142212,0.4248981178,387.0142212,0.4286502898,387.0142212,0.4554047883,
386.0093384,0.4186039269,386.0093384,0.4418292642,386.0093384,0.4420832098,386.0093384,0.4375063479,386.0093384,0.4418081939,386.0093384,0.4699274898,
385.0043335,0.4339370131,385.0043335,0.4560850859,385.0043335,0.4579059482,385.0043335,0.4535231292,385.0043335,0.458077848,385.0043335,0.4879028201,
383.999115,0.4513518214,383.999115,0.4726679623,383.999115,0.4767368436,383.999115,0.4730899036,383.999115,0.4768115878,383.999115,0.5087073445,
382.9937744,0.4695069194,382.9937744,0.491293937,382.9937744,0.4963726997,382.9937744,0.4915353656,382.9937744,0.4970918,382.9937744,0.5304528475,
381.9882507,0.4926664531,381.9882507,0.5139316916,381.9882507,0.5213993788,381.9882507,0.5167033076,381.9882507,0.5221014619,381.9882507,0.5583642721,
380.9826355,0.5200164914,380.9826355,0.5394759774,380.9826355,0.5503101945,380.9826355,0.5458747149,380.9826355,0.5517866015,380.9826355,0.591743052,
380.0155029,0.5499664545,380.0155029,0.5689519048,380.0155029,0.582995832,380.0155029,0.578694284,380.0155029,0.5831731558,380.0155029,0.6277319193,
379.0095215,0.5883358717,379.0095215,0.6054167151,379.0095215,0.6222459674,379.0095215,0.6162384748,379.0095215,0.6238335967,379.0095215,0.6712046862,
378.0034485,0.6294092536,378.0034485,0.6447101831,378.0034485,0.6675653458,378.0034485,0.6603047848,378.0034485,0.6685259342,378.0034485,0.721175313,
376.9971313,0.6717956066,376.9971313,0.6865091324,376.9971313,0.7145302892,376.9971313,0.7073917985,376.9971313,0.7153428793,376.9971313,0.7741228342,
375.9907227,0.7203169465,375.9907227,0.7340066433,375.9907227,0.7643125057,375.9907227,0.7585126758,375.9907227,0.7664918303,375.9907227,0.8317902684,
374.9841614,0.7784764767,374.9841614,0.7899551988,374.9841614,0.8266208768,374.9841614,0.8209070563,374.9841614,0.8285133839,374.9841614,0.9015825987,
374.0161438,0.8411000371,374.0161438,0.8476979733,374.0161438,0.8981436491,374.0161438,0.8864594102,374.0161438,0.8979883194,374.0161438,0.9787577987,
373.0092468,0.9090332985,373.0092468,0.9166842103,373.0092468,0.970294416,373.0092468,0.9610580802,373.0092468,0.9711843729,373.0092468,1.061046124,
372.0022278,0.989895463,372.0022278,0.9962731004,372.0022278,1.059054971,372.0022278,1.046410084,372.0022278,1.059231043,372.0022278,1.157207489,
370.9950562,1.071913481,370.9950562,1.074573278,370.9950562,1.147573471,370.9950562,1.132180333,370.9950562,1.144915938,370.9950562,1.258078575,
369.9877319,1.168726087,369.9877319,1.166452765,369.9877319,1.250340223,369.9877319,1.235293984,369.9877319,1.25102067,369.9877319,1.379027724,
369.0190125,1.273046255,369.0190125,1.27240026,369.0190125,1.370254636,369.0190125,1.3526752,369.0190125,1.365368128,369.0190125,1.504494786,
368.0113831,1.390582442,368.0113831,1.380308747,368.0113831,1.493184209,368.0113831,1.473035932,368.0113831,1.491199374,368.0113831,1.643163204,
367.0036011,1.524489284,367.0036011,1.517597795,367.0036011,1.638314843,367.0036011,1.617379427,367.0036011,1.628426075,367.0036011,1.796779394,
365.9956665,1.653117537,365.9956665,1.643146873,365.9956665,1.774484158,365.9956665,1.749189973,365.9956665,1.7753824,365.9956665,1.961359382,
364.9876099,1.800576687,364.9876099,1.785093307,364.9876099,1.954586625,364.9876099,1.911679149,364.9876099,1.927149892,364.9876099,2.142928362,
364.018158,1.963115692,364.018158,1.943710685,364.018158,2.120419264,364.018158,2.09124279,364.018158,2.116155386,364.018158,2.343028784,
363.0097656,2.14296484,363.0097656,2.108104229,363.0097656,2.330137014,363.0097656,2.262758493,363.0097656,2.306891918,363.0097656,2.582289219,
362.0012512,2.34807682,362.0012512,2.304511547,362.0012512,2.507366657,362.0012512,2.465960979,362.0012512,2.505091429,362.0012512,2.74094367,
360.9926147,2.490092993,360.9926147,2.443219423,360.9926147,2.708815336,360.9926147,2.643492222,360.9926147,2.649867296,360.9926147,2.939874649,
359.9837952,2.715882301,359.9837952,2.659887314,359.9837952,2.928930998,359.9837952,2.847083807,359.9837952,2.896544933,359.9837952,3.22689867,
359.0136108,2.914866924,359.0136108,2.871468782,359.0136108,3.199805737,359.0136108,3.18879199,359.0136108,3.092798471,359.0136108,3.810808659,
358.0045471,3.213597059,358.0045471,3.093763113,358.0045471,3.524180412,358.0045471,3.3863554,358.0045471,3.367203951,358.0045471,3.619546413,
356.9953003,3.188695431,356.9953003,3.29258132,356.9953003,3.628787994,356.9953003,3.230486393,356.9953003,3.457892179,356.9953003,3.439991474,
355.9859009,3.746170998,355.9859009,3.471477032,355.9859009,4.130141735,355.9859009,4.214300632,355.9859009,3.619069815,355.9859009,4.633189201,
355.0152283,3.42620635,355.0152283,3.491482258,355.0152283,3.604037762,355.0152283,3.553505182,355.0152283,3.957158089,355.0152283,10,
354.0055542,10,354.0055542,3.739129782,354.0055542,3.804261208,354.0055542,3.681334972,354.0055542,3.559517622,354.0055542,3.414130688,
352.995697,4.194984436,352.995697,3.895375013,352.995697,4.003222466,352.995697,4.552804947,352.995697,3.677556515,352.995697,10,
351.9857788,4.27084589,351.9857788,3.731217384,351.9857788,4.306976795,351.9857788,3.738259315,351.9857788,3.937543154,351.9857788,4.0455966,
351.0144958,3.934691191,351.0144958,10,351.0144958,3.651089907,351.0144958,3.739535332,351.0144958,10,351.0144958,4.111973286,
350.0042419,4.027929306,350.0042419,3.705131769,350.0042419,10,350.0042419,10,350.0042419,10,350.0042419,3.410707474,
348.993866,10,348.993866,10,348.993866,10,348.993866,4.300922871,348.993866,10,348.993866,4.849355221,
347.9833374,4.742630959,347.9833374,10,347.9833374,10,347.9833374,4.276998997,347.9833374,10,347.9833374,3.79312706,
347.0115356,3.800402164,347.0115356,4.386651993,347.0115356,5.325447083,347.0115356,3.80516839,347.0115356,3.827017307,347.0115356,3.888191462,
346.0007629,3.716509104,346.0007629,3.762988091,346.0007629,4.168804169,346.0007629,4.033571243,346.0007629,10,346.0007629,4.343399048,
344.9898071,3.853295803,344.9898071,4.174917221,344.9898071,3.755775452,344.9898071,10,344.9898071,3.698341131,344.9898071,3.955951452,
344.0175781,4.452804089,344.0175781,4.071032524,344.0175781,10,344.0175781,3.843390465,344.0175781,10,344.0175781,3.821540356,
343.0063782,10,343.0063782,4.083465099,343.0063782,10,343.0063782,3.460479259,343.0063782,3.957203627,343.0063782,4.121889591,
341.9950256,10,341.9950256,3.797173738,341.9950256,3.788380861,341.9950256,4.1951828,341.9950256,3.945589542,341.9950256,10,
340.9835205,3.55262208,340.9835205,3.837510824,340.9835205,10,340.9835205,10,340.9835205,4.535363674,340.9835205,10,
340.0107727,10,340.0107727,3.829770327,340.0107727,10,340.0107727,5.022366524,340.0107727,3.828946352,340.0107727,3.956136942,
338.9990234,3.689672947,338.9990234,3.708978415,338.9990234,3.753245831,338.9990234,3.84139514,338.9990234,4.167891026,338.9990234,3.911904573,
337.9871216,3.544750929,337.9871216,4.057870865,337.9871216,4.60109663,337.9871216,10,337.9871216,4.219073772,337.9871216,3.65461421,
337.0139771,10,337.0139771,4.236396313,337.0139771,10,337.0139771,10,337.0139771,4.043014526,337.0139771,10,
336.0018005,10,336.0018005,3.872318268,336.0018005,10,336.0018005,3.879163265,336.0018005,10,336.0018005,10,
334.9894714,4.338410854,334.9894714,4.625844479,334.9894714,3.652523518,334.9894714,3.680477619,334.9894714,3.92771697,334.9894714,10,
334.0159607,3.681091785,334.0159607,4.002932072,334.0159607,10,334.0159607,10,334.0159607,4.801362991,334.0159607,3.591067314,
333.0033875,4.579612255,333.0033875,10,333.0033875,3.892118931,333.0033875,4.105453014,333.0033875,10,333.0033875,4.633876801,
331.9906616,3.810663223,331.9906616,3.592013359,331.9906616,10,331.9906616,4.576577187,331.9906616,4.175869465,331.9906616,3.668802977,
331.0167542,3.637888432,331.0167542,3.731400728,331.0167542,5.386343002,331.0167542,4.619001389,331.0167542,4.51454258,331.0167542,4.36810112,
330.0037842,4.470466614,330.0037842,3.815531015,330.0037842,3.829346418,330.0037842,10,330.0037842,10,330.0037842,3.86625576,
328.9906311,4.173357964,328.9906311,10,328.9906311,3.90258646,328.9906311,10,328.9906311,3.94069171,328.9906311,10,
328.0163574,4.264659405,328.0163574,10,328.0163574,10,328.0163574,4.322203159,328.0163574,4.144739151,328.0163574,10,
327.0029602,10,327.0029602,10,327.0029602,4.66183567,327.0029602,10,327.0029602,4.832566261,327.0029602,4.365161419,
325.9894714,4.282861233,325.9894714,10,325.9894714,3.875375032,325.9894714,3.93745923,325.9894714,4.01910162,325.9894714,10,
325.014801,3.826904774,325.014801,10,325.014801,4.308303833,325.014801,10,325.014801,10,325.014801,10,
324.0010376,5.226380825,324.0010376,4.023761272,324.0010376,3.763171911,324.0010376,10,324.0010376,10,324.0010376,3.966019869,
322.9871216,4.064341545,322.9871216,4.092203617,322.9871216,3.717718601,322.9871216,4.648678303,322.9871216,3.617686272,322.9871216,3.816015482,
322.0121155,3.734421492,322.0121155,10,322.0121155,4.547931194,322.0121155,4.079017162,322.0121155,4.406275749,322.0121155,4.197023869,
320.9979248,10,320.9979248,10,320.9979248,10,320.9979248,10,320.9979248,4.070501328,320.9979248,10,
319.9836121,10,319.9836121,10,319.9836121,10,319.9836121,10,319.9836121,10,319.9836121,10,
319.0082092,10,319.0082092,4.596212387,319.0082092,10,319.0082092,4.009868622,319.0082092,10,319.0082092,4.596735001,
317.9936523,4.683245182,317.9936523,10,317.9936523,10,317.9936523,3.52296114,317.9936523,10,317.9936523,3.880598545,
317.0180054,10,317.0180054,10,317.0180054,10,317.0180054,10,317.0180054,10,317.0180054,10,
316.0032043,4.360771179,316.0032043,3.929151773,316.0032043,5.176571846,316.0032043,10,316.0032043,10,316.0032043,10,
314.9882507,4.090466499,314.9882507,4.080116749,314.9882507,4.224869251,314.9882507,3.872376442,314.9882507,4.358480453,314.9882507,3.802994251,
314.0122375,10,314.0122375,10,314.0122375,4.337403297,314.0122375,10,314.0122375,10,314.0122375,5.267709732,
312.9970093,4.042535305,312.9970093,10,312.9970093,3.758688211,312.9970093,4.089088917,312.9970093,10,312.9970093,10,
311.98172,10,311.98172,3.840131044,311.98172,3.765565634,311.98172,3.894824028,311.98172,4.319887161,311.98172,3.828296423,
311.0053406,4.230323315,311.0053406,4.43336153,311.0053406,10,311.0053406,3.761265755,311.0053406,4.494409561,311.0053406,10,
309.9897461,3.999988794,309.9897461,4.02201128,309.9897461,4.038159847,309.9897461,10,309.9897461,3.989292383,309.9897461,4.305347919,
309.0131226,4.762419701,309.0131226,3.621906042,309.0131226,3.917413712,309.0131226,3.862385511,309.0131226,4.119446754,309.0131226,4.249900818,
307.997345,10,307.997345,4.400405407,307.997345,3.962731361,307.997345,3.852390528,307.997345,3.715258598,307.997345,10,
306.9813843,4.260800362,306.9813843,10,306.9813843,4.177296162,306.9813843,4.391576767,306.9813843,3.7237885,306.9813843,10,
306.004364,4.386464596,306.004364,10,306.004364,3.928415775,306.004364,3.67813611,306.004364,3.873090982,306.004364,4.431766987,
304.9881897,3.956387043,304.9881897,4.517656326,304.9881897,10,304.9881897,4.315302849,304.9881897,3.944864511,304.9881897,4.212054253,
304.0110168,3.829217196,304.0110168,4.181196213,304.0110168,5.026502132,304.0110168,4.093123436,304.0110168,4.344420433,304.0110168,4.074590206,
302.9945679,4.485594273,302.9945679,4.507543564,302.9945679,4.447618961,302.9945679,10,302.9945679,4.113808632,302.9945679,4.089152336,
302.0171204,4.329217434,302.0171204,3.738413095,302.0171204,3.809859276,302.0171204,4.507557392,302.0171204,3.93891263,302.0171204,3.806388378,
301.0004883,10,301.0004883,4.529186726,301.0004883,10,301.0004883,10,301.0004883,10,301.0004883,10,
299.9836426,10,299.9836426,10,299.9836426,4.466522694,299.9836426,10,299.9836426,10,299.9836426,10,
299.0058594,10,299.0058594,10,299.0058594,4.175651073,299.0058594,4.237950325,299.0058594,10,299.0058594,4.399372101,
297.9888306,4.274971962,297.9888306,5.281748295,297.9888306,4.438569546,297.9888306,5.289926052,297.9888306,4.47179842,297.9888306,4.367886066,
297.0107727,4.229646206,297.0107727,4.183280945,297.0107727,4.263957977,297.0107727,3.942282677,297.0107727,4.257763386,297.0107727,3.912243366,
295.9935303,3.869711399,295.9935303,4.532807827,295.9935303,4.302914619,295.9935303,10,295.9935303,4.451111317,295.9935303,4.7273736,
295.0152588,4.143973351,295.0152588,4.229140282,295.0152588,4.056319714,295.0152588,4.126035213,295.0152588,10,295.0152588,5.218636036,
293.9977722,10,293.9977722,4.633003235,293.9977722,4.354214668,293.9977722,4.898100376,293.9977722,4.46536541,293.9977722,4.517276287,
293.0192566,10,293.0192566,10,293.0192566,10,293.0192566,10,293.0192566,10,293.0192566,10,
292.0015259,10,292.0015259,10,292.0015259,10,292.0015259,10,292.0015259,10,292.0015259,4.07900238,
290.9836426,4.776310444,290.9836426,4.311978817,290.9836426,5.198484898,290.9836426,10,290.9836426,10,290.9836426,4.473513126,
290.0048523,3.759606838,290.0048523,3.94815588,290.0048523,3.82198143,290.0048523,3.966843367,290.0048523,3.751179218,290.0048523,3.791712999,
288.9867554,3.817874908,288.9867554,3.702498436,288.9867554,3.727827787,288.9867554,4.103566647,288.9867554,4.0947752,288.9867554,4.055502415,
288.0076904,10,288.0076904,4.161225319,288.0076904,10,288.0076904,10,288.0076904,10,288.0076904,10,
286.9893799,10,286.9893799,5.189978123,286.9893799,4.709170341,286.9893799,10,286.9893799,4.265131474,286.9893799,4.29104805,
286.0101013,10,286.0101013,5.210368156,286.0101013,10,286.0101013,10,286.0101013,4.124623775,286.0101013,5.182957172,
284.9915771,10,284.9915771,10,284.9915771,4.410839558,284.9915771,10,284.9915771,4.404755592,284.9915771,4.161676884,
284.012085,4.870628357,284.012085,4.275417805,284.012085,10,284.012085,10,284.012085,10,284.012085,10,
282.9932861,4.00274086,282.9932861,10,282.9932861,5.190083027,282.9932861,10,282.9932861,4.075503826,282.9932861,4.087853909,
282.0135803,4.23689127,282.0135803,4.881028175,282.0135803,10,282.0135803,10,282.0135803,3.940475225,282.0135803,5.217610836,
280.9945679,3.715270281,280.9945679,3.715129375,280.9945679,3.891133785,280.9945679,3.966510773,280.9945679,3.785266876,280.9945679,3.841906548,
280.0146484,3.818069696,280.0146484,4.296138763,280.0146484,4.214626789,280.0146484,4.412949562,280.0146484,10,280.0146484,3.791606188,
278.9954224,4.142025948,278.9954224,3.876567364,278.9954224,3.785211802,278.9954224,4.465022087,278.9954224,10,278.9954224,3.861597776,
278.0153198,10,278.0153198,10,278.0153198,10,278.0153198,10,278.0153198,10,278.0153198,10,
276.9958496,3.684108973,276.9958496,3.799011707,276.9958496,3.813105822,276.9958496,4.108531952,276.9958496,3.950252533,276.9958496,4.118442535,
276.0154724,4.094828129,276.0154724,3.640427113,276.0154724,4.307726383,276.0154724,3.942768097,276.0154724,3.875037432,276.0154724,3.753757477,
